time,rh_out,t_out,month,hour,day_type
2021-12-12 02:30:00+08:00,65.5,28.33,12,2,6
2021-12-12 02:45:00+08:00,65.0,28.33,12,2,6
2021-12-12 03:00:00+08:00,65.0,28.33,12,3,6
2021-12-12 03:15:00+08:00,65.0,28.33,12,3,6
2021-12-12 03:30:00+08:00,65.0,28.33,12,3,6
2021-12-12 03:45:00+08:00,65.0,28.33,12,3,6
2021-12-12 04:00:00+08:00,65.0,28.33,12,4,6
2021-12-12 04:15:00+08:00,65.0,28.33,12,4,6
2021-12-12 04:30:00+08:00,64.5,28.33,12,4,6
2021-12-12 04:45:00+08:00,64.0,28.33,12,4,6
2021-12-12 05:00:00+08:00,64.0,28.33,12,5,6
2021-12-12 05:15:00+08:00,64.0,28.33,12,5,6
2021-12-12 05:30:00+08:00,63.5,28.33,12,5,6
2021-12-12 05:45:00+08:00,64.0,28.33,12,5,6
2021-12-12 06:00:00+08:00,64.0,28.33,12,6,6
2021-12-12 06:15:00+08:00,64.0,28.33,12,6,6
2021-12-12 06:30:00+08:00,64.0,28.33,12,6,6
2021-12-12 06:45:00+08:00,64.0,28.33,12,6,6
2021-12-12 07:00:00+08:00,64.0,28.33,12,7,6
2021-12-12 07:15:00+08:00,64.0,28.33,12,7,6
2021-12-12 07:30:00+08:00,64.0,28.33,12,7,6
2021-12-12 07:45:00+08:00,64.0,28.33,12,7,6
2021-12-12 08:00:00+08:00,64.0,28.33,12,8,6
2021-12-12 08:15:00+08:00,64.0,28.89,12,8,6
2021-12-12 08:30:00+08:00,63.0,28.89,12,8,6
2021-12-12 08:45:00+08:00,63.0,28.89,12,8,6
2021-12-12 09:00:00+08:00,62.0,28.89,12,9,6
2021-12-12 09:15:00+08:00,62.0,28.89,12,9,6
2021-12-12 09:30:00+08:00,61.0,28.89,12,9,6
2021-12-12 09:45:00+08:00,62.0,28.89,12,9,6
2021-12-12 10:00:00+08:00,61.0,29.44,12,10,6
2021-12-12 10:15:00+08:00,62.0,29.44,12,10,6
2021-12-12 10:30:00+08:00,61.5,29.44,12,10,6
2021-12-12 10:45:00+08:00,61.0,29.44,12,10,6
2021-12-12 11:00:00+08:00,61.0,29.44,12,11,6
2021-12-12 11:15:00+08:00,60.0,29.44,12,11,6
2021-12-12 11:30:00+08:00,59.5,29.44,12,11,6
2021-12-12 11:45:00+08:00,59.0,30.0,12,11,6
2021-12-12 12:00:00+08:00,60.5,30.0,12,12,6
2021-12-12 12:15:00+08:00,60.0,30.0,12,12,6
2021-12-12 12:30:00+08:00,59.0,30.0,12,12,6
2021-12-12 12:45:00+08:00,59.0,30.0,12,12,6
2021-12-12 13:00:00+08:00,58.0,30.56,12,13,6
2021-12-12 13:15:00+08:00,57.0,30.56,12,13,6
2021-12-12 13:30:00+08:00,55.0,30.835,12,13,6
2021-12-12 13:45:00+08:00,55.0,31.11,12,13,6
2021-12-12 14:00:00+08:00,53.5,30.56,12,14,6
2021-12-12 14:15:00+08:00,53.0,30.56,12,14,6
2021-12-12 14:30:00+08:00,54.0,30.56,12,14,6
2021-12-12 14:45:00+08:00,55.0,30.56,12,14,6
2021-12-12 15:00:00+08:00,55.0,30.56,12,15,6
2021-12-12 15:15:00+08:00,55.0,30.0,12,15,6
2021-12-12 15:30:00+08:00,55.5,30.28,12,15,6
2021-12-12 15:45:00+08:00,56.0,30.56,12,15,6
2021-12-12 16:00:00+08:00,56.5,30.0,12,16,6
2021-12-12 16:15:00+08:00,56.0,30.0,12,16,6
2021-12-12 16:30:00+08:00,57.0,30.0,12,16,6
2021-12-12 16:45:00+08:00,57.0,30.0,12,16,6
2021-12-12 17:00:00+08:00,57.0,30.0,12,17,6
2021-12-12 17:15:00+08:00,56.0,30.0,12,17,6
2021-12-12 17:30:00+08:00,56.5,30.0,12,17,6
2021-12-12 17:45:00+08:00,56.0,30.0,12,17,6
2021-12-12 18:00:00+08:00,56.0,30.0,12,18,6
2021-12-12 18:15:00+08:00,56.0,29.44,12,18,6
2021-12-12 18:30:00+08:00,57.0,29.72,12,18,6
2021-12-12 18:45:00+08:00,57.0,29.44,12,18,6
2021-12-12 19:00:00+08:00,58.0,29.44,12,19,6
2021-12-12 19:15:00+08:00,58.0,29.44,12,19,6
2021-12-12 19:30:00+08:00,58.0,29.44,12,19,6
2021-12-12 19:45:00+08:00,58.0,29.44,12,19,6
2021-12-12 20:00:00+08:00,58.0,29.44,12,20,6
2021-12-12 20:15:00+08:00,59.0,29.44,12,20,6
2021-12-12 20:30:00+08:00,59.0,29.44,12,20,6
2021-12-12 20:45:00+08:00,59.0,29.44,12,20,6
2021-12-12 21:00:00+08:00,59.5,29.44,12,21,6
2021-12-12 21:15:00+08:00,60.0,29.44,12,21,6
2021-12-12 21:30:00+08:00,60.0,29.44,12,21,6
2021-12-12 21:45:00+08:00,60.0,29.44,12,21,6
2021-12-12 22:00:00+08:00,60.0,29.44,12,22,6
2021-12-12 22:15:00+08:00,60.0,29.44,12,22,6
2021-12-12 22:30:00+08:00,61.0,29.44,12,22,6
2021-12-12 22:45:00+08:00,61.0,29.44,12,22,6
2021-12-12 23:00:00+08:00,61.0,29.165,12,23,6
2021-12-12 23:15:00+08:00,61.0,28.89,12,23,6
2021-12-12 23:30:00+08:00,61.5,28.89,12,23,6
2021-12-12 23:45:00+08:00,62.0,28.89,12,23,6
2021-12-13 00:00:00+08:00,62.0,28.89,12,0,0
2021-12-13 00:15:00+08:00,62.0,28.89,12,0,0
2021-12-13 00:30:00+08:00,62.0,28.89,12,0,0
2021-12-13 00:45:00+08:00,62.0,28.89,12,0,0
2021-12-13 01:00:00+08:00,63.0,28.33,12,1,0
2021-12-13 01:15:00+08:00,63.0,28.33,12,1,0
2021-12-13 01:30:00+08:00,63.0,28.33,12,1,0
2021-12-13 01:45:00+08:00,63.0,28.33,12,1,0
2021-12-13 02:00:00+08:00,63.0,28.33,12,2,0
2021-12-13 02:15:00+08:00,63.0,28.33,12,2,0
2021-12-13 02:30:00+08:00,63.0,28.33,12,2,0
2021-12-13 02:45:00+08:00,63.0,28.33,12,2,0
2021-12-13 03:00:00+08:00,62.0,28.33,12,3,0
2021-12-13 03:15:00+08:00,62.0,28.33,12,3,0
2021-12-13 03:30:00+08:00,62.0,28.33,12,3,0
2021-12-13 03:45:00+08:00,62.0,28.33,12,3,0
2021-12-13 04:00:00+08:00,62.0,28.33,12,4,0
2021-12-13 04:15:00+08:00,61.0,28.33,12,4,0
2021-12-13 04:30:00+08:00,62.0,28.33,12,4,0
2021-12-13 04:45:00+08:00,62.0,28.33,12,4,0
2021-12-13 05:00:00+08:00,62.0,28.33,12,5,0
2021-12-13 05:15:00+08:00,62.0,28.33,12,5,0
2021-12-13 05:30:00+08:00,61.5,28.33,12,5,0
2021-12-13 05:45:00+08:00,62.0,27.78,12,5,0
2021-12-13 06:00:00+08:00,62.0,27.78,12,6,0
2021-12-13 06:15:00+08:00,63.0,27.78,12,6,0
2021-12-13 06:30:00+08:00,62.0,27.78,12,6,0
2021-12-13 06:45:00+08:00,62.0,27.78,12,6,0
2021-12-13 07:00:00+08:00,62.0,27.78,12,7,0
2021-12-13 07:15:00+08:00,62.0,27.78,12,7,0
2021-12-13 07:30:00+08:00,62.5,27.78,12,7,0
2021-12-13 07:45:00+08:00,63.0,27.78,12,7,0
2021-12-13 08:00:00+08:00,62.5,28.33,12,8,0
2021-12-13 08:15:00+08:00,62.0,28.33,12,8,0
2021-12-13 08:30:00+08:00,60.0,28.89,12,8,0
2021-12-13 08:45:00+08:00,60.0,29.44,12,8,0
2021-12-13 09:00:00+08:00,60.0,29.44,12,9,0
2021-12-13 09:15:00+08:00,59.0,29.44,12,9,0
2021-12-13 09:30:00+08:00,58.5,29.72,12,9,0
2021-12-13 09:45:00+08:00,59.0,30.0,12,9,0
2021-12-13 10:00:00+08:00,58.5,30.0,12,10,0
2021-12-13 10:15:00+08:00,59.0,30.0,12,10,0
2021-12-13 10:30:00+08:00,58.0,30.0,12,10,0
2021-12-13 10:45:00+08:00,58.0,30.0,12,10,0
2021-12-13 11:00:00+08:00,58.0,30.0,12,11,0
2021-12-13 11:15:00+08:00,58.0,30.0,12,11,0
2021-12-13 11:30:00+08:00,57.0,30.56,12,11,0
2021-12-13 11:45:00+08:00,56.0,31.11,12,11,0
2021-12-13 12:00:00+08:00,56.0,31.11,12,12,0
2021-12-13 12:15:00+08:00,56.0,30.56,12,12,0
2021-12-13 12:30:00+08:00,55.5,31.11,12,12,0
2021-12-13 12:45:00+08:00,54.0,31.11,12,12,0
2021-12-13 13:00:00+08:00,53.5,31.67,12,13,0
2021-12-13 13:15:00+08:00,54.0,31.67,12,13,0
2021-12-13 13:30:00+08:00,52.5,31.67,12,13,0
2021-12-13 13:45:00+08:00,51.0,31.67,12,13,0
2021-12-13 14:00:00+08:00,51.0,31.945,12,14,0
2021-12-13 14:15:00+08:00,51.0,31.67,12,14,0
2021-12-13 14:30:00+08:00,52.5,31.39,12,14,0
2021-12-13 14:45:00+08:00,52.0,31.11,12,14,0
2021-12-13 15:00:00+08:00,52.5,31.11,12,15,0
2021-12-13 15:15:00+08:00,53.0,31.11,12,15,0
2021-12-13 15:30:00+08:00,51.5,31.11,12,15,0
2021-12-13 15:45:00+08:00,50.0,31.67,12,15,0
2021-12-13 16:00:00+08:00,47.0,32.22,12,16,0
2021-12-13 16:15:00+08:00,46.0,32.78,12,16,0
2021-12-13 16:30:00+08:00,44.5,33.055,12,16,0
2021-12-13 16:45:00+08:00,45.0,33.33,12,16,0
2021-12-13 17:00:00+08:00,47.0,33.055,12,17,0
2021-12-13 17:15:00+08:00,48.0,32.22,12,17,0
2021-12-13 17:30:00+08:00,49.5,31.39,12,17,0
2021-12-13 17:45:00+08:00,50.0,31.11,12,17,0
2021-12-13 18:00:00+08:00,51.0,31.11,12,18,0
2021-12-13 18:15:00+08:00,51.0,31.11,12,18,0
2021-12-13 18:30:00+08:00,51.0,31.11,12,18,0
2021-12-13 18:45:00+08:00,51.0,31.11,12,18,0
2021-12-13 19:00:00+08:00,51.0,30.56,12,19,0
2021-12-13 19:15:00+08:00,51.0,30.56,12,19,0
2021-12-13 19:30:00+08:00,51.5,30.56,12,19,0
2021-12-13 19:45:00+08:00,52.0,30.56,12,19,0
2021-12-13 20:00:00+08:00,52.0,30.56,12,20,0
2021-12-13 20:15:00+08:00,52.0,30.56,12,20,0
2021-12-13 20:30:00+08:00,53.0,30.56,12,20,0
2021-12-13 20:45:00+08:00,53.0,30.56,12,20,0
2021-12-13 21:00:00+08:00,54.0,30.0,12,21,0
2021-12-13 21:15:00+08:00,54.0,30.0,12,21,0
2021-12-13 21:30:00+08:00,54.0,30.0,12,21,0
2021-12-13 21:45:00+08:00,55.0,30.0,12,21,0
2021-12-13 22:00:00+08:00,54.5,30.28,12,22,0
2021-12-13 22:15:00+08:00,55.0,30.0,12,22,0
2021-12-13 22:30:00+08:00,55.0,30.0,12,22,0
2021-12-13 22:45:00+08:00,55.0,30.0,12,22,0
2021-12-13 23:00:00+08:00,55.5,30.0,12,23,0
2021-12-13 23:15:00+08:00,56.0,30.0,12,23,0
2021-12-13 23:30:00+08:00,56.0,30.0,12,23,0
2021-12-13 23:45:00+08:00,56.0,30.0,12,23,0
2021-12-14 00:00:00+08:00,56.5,30.0,12,0,1
2021-12-14 00:15:00+08:00,57.0,30.0,12,0,1
2021-12-14 00:30:00+08:00,57.0,30.0,12,0,1
2021-12-14 00:45:00+08:00,57.0,30.0,12,0,1
2021-12-14 01:00:00+08:00,57.0,30.0,12,1,1
2021-12-14 01:15:00+08:00,57.0,30.0,12,1,1
2021-12-14 01:30:00+08:00,57.0,30.0,12,1,1
2021-12-14 01:45:00+08:00,57.0,29.44,12,1,1
2021-12-14 02:00:00+08:00,57.0,29.44,12,2,1
2021-12-14 02:15:00+08:00,57.0,29.44,12,2,1
2021-12-14 02:30:00+08:00,57.5,29.44,12,2,1
2021-12-14 02:45:00+08:00,57.0,29.44,12,2,1
2021-12-14 03:00:00+08:00,57.5,29.44,12,3,1
2021-12-14 03:15:00+08:00,58.0,29.44,12,3,1
2021-12-14 03:30:00+08:00,58.0,29.44,12,3,1
2021-12-14 03:45:00+08:00,58.0,29.44,12,3,1
2021-12-14 04:00:00+08:00,58.0,29.44,12,4,1
2021-12-14 04:15:00+08:00,58.0,29.44,12,4,1
2021-12-14 04:30:00+08:00,58.5,29.44,12,4,1
2021-12-14 04:45:00+08:00,59.0,29.44,12,4,1
2021-12-14 05:00:00+08:00,59.0,29.44,12,5,1
2021-12-14 05:15:00+08:00,59.0,29.44,12,5,1
2021-12-14 05:30:00+08:00,59.0,29.165,12,5,1
2021-12-14 05:45:00+08:00,58.0,28.89,12,5,1
2021-12-14 06:00:00+08:00,58.5,29.44,12,6,1
2021-12-14 06:15:00+08:00,59.0,28.89,12,6,1
2021-12-14 06:30:00+08:00,59.0,29.165,12,6,1
2021-12-14 06:45:00+08:00,59.0,28.89,12,6,1
2021-12-14 07:00:00+08:00,59.0,29.165,12,7,1
2021-12-14 07:15:00+08:00,59.0,29.44,12,7,1
2021-12-14 07:30:00+08:00,58.5,29.44,12,7,1
2021-12-14 07:45:00+08:00,58.0,29.44,12,7,1
2021-12-14 08:00:00+08:00,58.0,29.44,12,8,1
2021-12-14 08:15:00+08:00,58.0,29.44,12,8,1
2021-12-14 08:30:00+08:00,57.5,29.72,12,8,1
2021-12-14 08:45:00+08:00,57.0,30.0,12,8,1
2021-12-14 09:00:00+08:00,56.5,30.0,12,9,1
2021-12-14 09:15:00+08:00,56.0,30.0,12,9,1
2021-12-14 09:30:00+08:00,55.5,30.56,12,9,1
2021-12-14 09:45:00+08:00,54.0,30.56,12,9,1
2021-12-14 10:00:00+08:00,54.0,30.835,12,10,1
2021-12-14 10:15:00+08:00,54.0,31.11,12,10,1
2021-12-14 10:30:00+08:00,53.5,31.11,12,10,1
2021-12-14 10:45:00+08:00,52.0,31.11,12,10,1
2021-12-14 11:00:00+08:00,52.5,31.39,12,11,1
2021-12-14 11:15:00+08:00,51.0,31.67,12,11,1
2021-12-14 11:30:00+08:00,50.0,31.945,12,11,1
2021-12-14 11:45:00+08:00,49.0,32.22,12,11,1
2021-12-14 12:00:00+08:00,49.5,32.22,12,12,1
2021-12-14 12:15:00+08:00,49.0,32.22,12,12,1
2021-12-14 12:30:00+08:00,49.0,32.22,12,12,1
2021-12-14 12:45:00+08:00,48.0,32.78,12,12,1
2021-12-14 13:00:00+08:00,49.5,32.78,12,13,1
2021-12-14 13:15:00+08:00,48.0,32.78,12,13,1
2021-12-14 13:30:00+08:00,49.0,32.78,12,13,1
2021-12-14 13:45:00+08:00,50.0,32.78,12,13,1
2021-12-14 14:00:00+08:00,49.0,33.33,12,14,1
2021-12-14 14:15:00+08:00,48.0,33.33,12,14,1
2021-12-14 14:30:00+08:00,48.5,32.78,12,14,1
2021-12-14 14:45:00+08:00,50.0,32.22,12,14,1
2021-12-14 15:00:00+08:00,55.5,31.945,12,15,1
2021-12-14 15:15:00+08:00,57.0,31.67,12,15,1
2021-12-14 15:30:00+08:00,59.0,31.945,12,15,1
2021-12-14 15:45:00+08:00,55.0,32.22,12,15,1
2021-12-14 16:00:00+08:00,52.5,32.22,12,16,1
2021-12-14 16:15:00+08:00,54.0,32.22,12,16,1
2021-12-14 16:30:00+08:00,53.5,31.67,12,16,1
2021-12-14 16:45:00+08:00,51.0,31.67,12,16,1
2021-12-14 17:00:00+08:00,52.5,31.67,12,17,1
2021-12-14 17:15:00+08:00,51.0,32.22,12,17,1
2021-12-14 17:30:00+08:00,50.5,32.22,12,17,1
2021-12-14 17:45:00+08:00,51.0,31.67,12,17,1
2021-12-14 18:00:00+08:00,50.5,32.22,12,18,1
2021-12-14 18:15:00+08:00,51.0,32.22,12,18,1
2021-12-14 18:30:00+08:00,51.0,32.22,12,18,1
2021-12-14 18:45:00+08:00,51.0,32.22,12,18,1
2021-12-14 19:00:00+08:00,51.5,32.22,12,19,1
2021-12-14 19:15:00+08:00,52.0,31.67,12,19,1
2021-12-14 19:30:00+08:00,52.5,31.67,12,19,1
2021-12-14 19:45:00+08:00,52.0,31.67,12,19,1
2021-12-14 20:00:00+08:00,52.5,31.67,12,20,1
2021-12-14 20:15:00+08:00,53.0,31.11,12,20,1
2021-12-14 20:30:00+08:00,53.0,31.11,12,20,1
2021-12-14 20:45:00+08:00,54.0,31.11,12,20,1
2021-12-14 21:00:00+08:00,54.0,31.11,12,21,1
2021-12-14 21:15:00+08:00,54.0,31.11,12,21,1
2021-12-14 21:30:00+08:00,54.5,30.56,12,21,1
2021-12-14 21:45:00+08:00,55.0,30.56,12,21,1
2021-12-14 22:00:00+08:00,55.5,30.56,12,22,1
2021-12-14 22:15:00+08:00,56.0,30.56,12,22,1
2021-12-14 22:30:00+08:00,56.0,30.56,12,22,1
2021-12-14 22:45:00+08:00,56.0,30.56,12,22,1
2021-12-14 23:00:00+08:00,56.0,30.56,12,23,1
2021-12-14 23:15:00+08:00,56.0,30.56,12,23,1
2021-12-14 23:30:00+08:00,56.0,30.28,12,23,1
2021-12-14 23:45:00+08:00,57.0,30.0,12,23,1
2021-12-15 00:00:00+08:00,57.0,30.0,12,0,2
2021-12-15 00:15:00+08:00,57.0,30.0,12,0,2
2021-12-15 00:30:00+08:00,56.5,30.0,12,0,2
2021-12-15 00:45:00+08:00,57.0,30.0,12,0,2
2021-12-15 01:00:00+08:00,57.0,30.0,12,1,2
2021-12-15 01:15:00+08:00,57.0,30.0,12,1,2
2021-12-15 01:30:00+08:00,57.0,30.0,12,1,2
2021-12-15 01:45:00+08:00,57.0,30.0,12,1,2
2021-12-15 02:00:00+08:00,58.0,30.0,12,2,2
2021-12-15 02:15:00+08:00,58.0,30.0,12,2,2
2021-12-15 02:30:00+08:00,58.0,30.0,12,2,2
2021-12-15 02:45:00+08:00,58.0,29.44,12,2,2
2021-12-15 03:00:00+08:00,58.0,29.44,12,3,2
2021-12-15 03:15:00+08:00,59.0,29.44,12,3,2
2021-12-15 03:30:00+08:00,59.0,29.44,12,3,2
2021-12-15 03:45:00+08:00,59.0,29.44,12,3,2
2021-12-15 04:00:00+08:00,60.0,29.44,12,4,2
2021-12-15 04:15:00+08:00,60.0,29.44,12,4,2
2021-12-15 04:30:00+08:00,60.0,29.44,12,4,2
2021-12-15 04:45:00+08:00,61.0,28.89,12,4,2
2021-12-15 05:00:00+08:00,61.0,28.89,12,5,2
2021-12-15 05:15:00+08:00,61.0,28.89,12,5,2
2021-12-15 05:30:00+08:00,60.5,28.89,12,5,2
2021-12-15 05:45:00+08:00,60.0,29.44,12,5,2
2021-12-15 06:00:00+08:00,60.0,29.44,12,6,2
2021-12-15 06:15:00+08:00,61.0,28.89,12,6,2
2021-12-15 06:30:00+08:00,60.5,29.165,12,6,2
2021-12-15 06:45:00+08:00,60.0,29.44,12,6,2
2021-12-15 07:00:00+08:00,60.0,29.44,12,7,2
2021-12-15 07:15:00+08:00,60.0,29.44,12,7,2
2021-12-15 07:30:00+08:00,60.0,29.44,12,7,2
2021-12-15 07:45:00+08:00,60.0,29.44,12,7,2
2021-12-15 08:00:00+08:00,60.0,29.44,12,8,2
2021-12-15 08:15:00+08:00,59.0,29.44,12,8,2
2021-12-15 08:30:00+08:00,59.0,30.0,12,8,2
2021-12-15 08:45:00+08:00,58.0,30.0,12,8,2
2021-12-15 09:00:00+08:00,57.0,30.0,12,9,2
2021-12-15 09:15:00+08:00,57.0,30.56,12,9,2
2021-12-15 09:30:00+08:00,56.0,30.56,12,9,2
2021-12-15 09:45:00+08:00,55.0,30.56,12,9,2
2021-12-15 10:00:00+08:00,55.5,31.11,12,10,2
2021-12-15 10:15:00+08:00,55.0,31.11,12,10,2
2021-12-15 10:30:00+08:00,54.5,31.11,12,10,2
2021-12-15 10:45:00+08:00,54.0,31.11,12,10,2
2021-12-15 11:00:00+08:00,54.0,31.11,12,11,2
2021-12-15 11:15:00+08:00,54.0,31.67,12,11,2
2021-12-15 11:30:00+08:00,53.0,31.67,12,11,2
2021-12-15 11:45:00+08:00,53.0,31.67,12,11,2
2021-12-15 12:00:00+08:00,53.0,31.945,12,12,2
2021-12-15 12:15:00+08:00,52.0,32.22,12,12,2
2021-12-15 12:30:00+08:00,51.5,32.22,12,12,2
2021-12-15 12:45:00+08:00,50.0,32.22,12,12,2
2021-12-15 13:00:00+08:00,55.0,31.67,12,13,2
2021-12-15 13:15:00+08:00,57.0,31.11,12,13,2
2021-12-15 13:30:00+08:00,58.5,31.11,12,13,2
2021-12-15 13:45:00+08:00,57.0,31.11,12,13,2
2021-12-15 14:00:00+08:00,57.0,30.835,12,14,2
2021-12-15 14:15:00+08:00,58.0,30.56,12,14,2
2021-12-15 14:30:00+08:00,58.0,31.39,12,14,2
2021-12-15 14:45:00+08:00,55.0,31.67,12,14,2
2021-12-15 15:00:00+08:00,54.0,31.945,12,15,2
2021-12-15 15:15:00+08:00,52.0,32.22,12,15,2
2021-12-15 15:30:00+08:00,52.5,32.22,12,15,2
2021-12-15 15:45:00+08:00,52.0,32.22,12,15,2
2021-12-15 16:00:00+08:00,52.0,32.78,12,16,2
2021-12-15 16:15:00+08:00,52.0,32.22,12,16,2
2021-12-15 16:30:00+08:00,53.5,31.945,12,16,2
2021-12-15 16:45:00+08:00,54.0,31.67,12,16,2
2021-12-15 17:00:00+08:00,55.0,31.11,12,17,2
2021-12-15 17:15:00+08:00,55.0,31.67,12,17,2
2021-12-15 17:30:00+08:00,55.0,31.67,12,17,2
2021-12-15 17:45:00+08:00,55.0,31.67,12,17,2
2021-12-15 18:00:00+08:00,54.5,31.67,12,18,2
2021-12-15 18:15:00+08:00,54.0,31.67,12,18,2
2021-12-15 18:30:00+08:00,55.0,31.67,12,18,2
2021-12-15 18:45:00+08:00,55.0,31.67,12,18,2
2021-12-15 19:00:00+08:00,55.0,31.67,12,19,2
2021-12-15 19:15:00+08:00,55.0,31.67,12,19,2
2021-12-15 19:30:00+08:00,54.0,31.67,12,19,2
2021-12-15 19:45:00+08:00,55.0,31.67,12,19,2
2021-12-15 20:00:00+08:00,53.0,31.39,12,20,2
2021-12-15 20:15:00+08:00,52.0,31.67,12,20,2
2021-12-15 20:30:00+08:00,52.0,31.11,12,20,2
2021-12-15 20:45:00+08:00,52.0,31.11,12,20,2
2021-12-15 21:00:00+08:00,52.0,31.11,12,21,2
2021-12-15 21:15:00+08:00,52.0,31.11,12,21,2
2021-12-15 21:30:00+08:00,52.0,31.11,12,21,2
2021-12-15 21:45:00+08:00,52.0,31.11,12,21,2
2021-12-15 22:00:00+08:00,53.0,31.11,12,22,2
2021-12-15 22:15:00+08:00,54.0,30.56,12,22,2
2021-12-15 22:30:00+08:00,54.0,30.835,12,22,2
2021-12-15 22:45:00+08:00,54.0,30.56,12,22,2
2021-12-15 23:00:00+08:00,55.0,30.56,12,23,2
2021-12-15 23:15:00+08:00,54.0,30.56,12,23,2
2021-12-15 23:30:00+08:00,55.0,30.56,12,23,2
2021-12-15 23:45:00+08:00,55.0,30.56,12,23,2
2021-12-16 00:00:00+08:00,55.0,30.56,12,0,3
2021-12-16 00:15:00+08:00,56.0,30.56,12,0,3
2021-12-16 00:30:00+08:00,56.0,30.56,12,0,3
2021-12-16 00:45:00+08:00,56.0,30.56,12,0,3
2021-12-16 01:00:00+08:00,56.0,30.56,12,1,3
2021-12-16 01:15:00+08:00,56.0,30.56,12,1,3
2021-12-16 01:30:00+08:00,56.5,30.28,12,1,3
2021-12-16 01:45:00+08:00,57.0,30.0,12,1,3
2021-12-16 02:00:00+08:00,57.0,30.0,12,2,3
2021-12-16 02:15:00+08:00,57.0,30.0,12,2,3
2021-12-16 02:30:00+08:00,57.0,30.0,12,2,3
2021-12-16 02:45:00+08:00,57.0,30.0,12,2,3
2021-12-16 03:00:00+08:00,58.0,30.0,12,3,3
2021-12-16 03:15:00+08:00,58.0,30.0,12,3,3
2021-12-16 03:30:00+08:00,58.0,30.0,12,3,3
2021-12-16 03:45:00+08:00,58.0,30.0,12,3,3
2021-12-16 04:00:00+08:00,59.0,29.44,12,4,3
2021-12-16 04:15:00+08:00,59.0,29.44,12,4,3
2021-12-16 04:30:00+08:00,59.0,29.44,12,4,3
2021-12-16 04:45:00+08:00,59.0,29.44,12,4,3
2021-12-16 05:00:00+08:00,58.0,29.44,12,5,3
2021-12-16 05:15:00+08:00,58.0,29.44,12,5,3
2021-12-16 05:30:00+08:00,58.0,29.44,12,5,3
2021-12-16 05:45:00+08:00,58.0,29.44,12,5,3
2021-12-16 06:00:00+08:00,58.5,29.44,12,6,3
2021-12-16 06:15:00+08:00,58.0,29.44,12,6,3
2021-12-16 06:30:00+08:00,58.0,29.44,12,6,3
2021-12-16 06:45:00+08:00,58.0,29.44,12,6,3
2021-12-16 07:00:00+08:00,58.0,29.165,12,7,3
2021-12-16 07:15:00+08:00,58.0,29.44,12,7,3
2021-12-16 07:30:00+08:00,57.5,29.44,12,7,3
2021-12-16 07:45:00+08:00,57.0,29.44,12,7,3
2021-12-16 08:00:00+08:00,57.5,30.0,12,8,3
2021-12-16 08:15:00+08:00,57.0,30.0,12,8,3
2021-12-16 08:30:00+08:00,57.0,30.0,12,8,3
2021-12-16 08:45:00+08:00,56.0,30.0,12,8,3
2021-12-16 09:00:00+08:00,55.0,30.56,12,9,3
2021-12-16 09:15:00+08:00,54.0,30.56,12,9,3
2021-12-16 09:30:00+08:00,54.5,30.835,12,9,3
2021-12-16 09:45:00+08:00,54.0,31.11,12,9,3
2021-12-16 10:00:00+08:00,55.0,31.11,12,10,3
2021-12-16 10:15:00+08:00,54.0,31.11,12,10,3
2021-12-16 10:30:00+08:00,54.0,31.39,12,10,3
2021-12-16 10:45:00+08:00,53.0,31.67,12,10,3
2021-12-16 11:00:00+08:00,52.5,31.67,12,11,3
2021-12-16 11:15:00+08:00,53.0,31.67,12,11,3
2021-12-16 11:30:00+08:00,52.0,32.22,12,11,3
2021-12-16 11:45:00+08:00,52.0,32.22,12,11,3
2021-12-16 12:00:00+08:00,53.5,31.39,12,12,3
2021-12-16 12:15:00+08:00,55.0,31.11,12,12,3
2021-12-16 12:30:00+08:00,56.0,31.11,12,12,3
2021-12-16 12:45:00+08:00,55.0,31.67,12,12,3
2021-12-16 13:00:00+08:00,55.5,31.39,12,13,3
2021-12-16 13:15:00+08:00,55.0,31.67,12,13,3
2021-12-16 13:30:00+08:00,55.5,31.67,12,13,3
2021-12-16 13:45:00+08:00,55.0,31.67,12,13,3
2021-12-16 14:00:00+08:00,54.5,31.67,12,14,3
2021-12-16 14:15:00+08:00,55.0,31.67,12,14,3
2021-12-16 14:30:00+08:00,54.0,31.67,12,14,3
2021-12-16 14:45:00+08:00,54.0,32.22,12,14,3
2021-12-16 15:00:00+08:00,53.5,32.22,12,15,3
2021-12-16 15:15:00+08:00,53.0,32.22,12,15,3
2021-12-16 15:30:00+08:00,52.0,32.5,12,15,3
2021-12-16 15:45:00+08:00,52.0,32.78,12,15,3
2021-12-16 16:00:00+08:00,51.0,33.33,12,16,3
2021-12-16 16:15:00+08:00,52.0,32.78,12,16,3
2021-12-16 16:30:00+08:00,52.5,32.5,12,16,3
2021-12-16 16:45:00+08:00,51.0,32.78,12,16,3
2021-12-16 17:00:00+08:00,49.5,33.61,12,17,3
2021-12-16 17:15:00+08:00,49.0,32.78,12,17,3
2021-12-16 17:30:00+08:00,50.5,32.78,12,17,3
2021-12-16 17:45:00+08:00,52.0,32.22,12,17,3
2021-12-16 18:00:00+08:00,53.5,31.67,12,18,3
2021-12-16 18:15:00+08:00,53.0,31.67,12,18,3
2021-12-16 18:30:00+08:00,53.0,31.67,12,18,3
2021-12-16 18:45:00+08:00,54.0,31.67,12,18,3
